date;region;infected;recovered;death;deathDaily;infectedDaily;recoveredDaily
25.07.2020;Татарстан;5404;4410;21;0;32;42
25.07.2020;Тверская обл.;4423;3797;128;2;30;22
25.07.2020;Томская обл.;3821;2283;29;0;55;64
25.07.2020;Тульская обл.;8130;6685;209;4;37;38
25.07.2020;Тыва;5924;3549;47;1;41;144
25.07.2020;Тюменская обл.;5291;3851;24;0;101;164
25.07.2020;Удмуртия;2229;1717;23;0;27;55
25.07.2020;Ульяновская обл.;8461;5914;65;0;104;134
25.07.2020;Хабаровский край;6851;3973;52;0;137;133
25.07.2020;Хакасия;2730;2274;30;0;21;25
25.07.2020;ХМАО – Югра;15250;11023;120;3;193;348
25.07.2020;Челябинская обл.;10453;6130;90;1;124;133
25.07.2020;Чечня;1985;1328;31;0;14;2
25.07.2020;Чувашия;6484;3516;51;0;44;31
25.07.2020;Чукотский АО;151;144;1;0;1;0
25.07.2020;Ямало-Ненецкий АО;10289;5911;72;2;130;237
25.07.2020;Ярославская обл.;5797;5168;25;0;37;35
26.07.2020;Адыгея;2568;2023;20;2;38;15
26.07.2020;Алтай;1437;968;1;0;18;31
26.07.2020;Алтайский край;8531;6424;64;4;140;104
26.07.2020;Амурская обл.;2600;1773;47;0;34;4
26.07.2020;Архангельская обл.;8365;6747;152;0;74;48
26.07.2020;Астраханская обл.;4405;3429;43;0;34;23
26.07.2020;Башкортостан;6571;4830;21;0;35;5
26.07.2020;Белгородская обл.;5745;5482;46;0;42;38
26.07.2020;Брянская обл.;7221;5754;35;0;27;33
26.07.2020;Бурятия;3902;3055;37;0;38;29
26.07.2020;Владимирская обл.;5462;5111;124;1;29;8
26.07.2020;Волгоградская обл.;8689;5054;58;1;87;3
26.07.2020;Вологодская обл.;2271;1866;20;0;26;55
26.07.2020;Воронежская обл.;10714;8432;78;0;91;10
26.07.2020;Дагестан;9062;7971;439;3;41;63
26.07.2020;Еврейская АО;520;446;8;1;3;7
26.07.2020;Забайкальский край;4026;3511;47;0;11;13
26.07.2020;Ивановская обл.;6303;4690;83;4;38;8
26.07.2020;Ингушетия;3578;2814;73;0;29;25
26.07.2020;Иркутская обл.;12648;7423;150;0;161;19
26.07.2020;Кабардино-Балкария;5900;5415;66;0;15;18
26.07.2020;Калининградская обл.;2790;2308;43;0;15;0
26.07.2020;Калмыкия;2495;1672;37;0;19;3
26.07.2020;Калужская обл.;7090;5737;56;0;23;5
26.07.2020;Камчатский край;3240;2663;42;0;39;15
26.07.2020;Карачаево-Черкессия;4378;2881;20;0;24;9
26.07.2020;Карелия;2151;1261;4;0;42;0
26.07.2020;Кемеровская обл.;3193;1970;16;0;75;17
26.07.2020;Кировская обл.;4511;4398;63;4;49;0
26.07.2020;Коми;5100;3311;41;0;66;21
26.07.2020;Костромская обл.;2119;1450;26;0;45;1
26.07.2020;Краснодарский край;7784;6701;103;1;94;48
26.07.2020;Красноярский край;12419;10850;305;0;175;169
26.07.2020;Крым;1077;827;14;0;21;0
26.07.2020;Курганская обл.;2055;1223;7;0;38;36
26.07.2020;Курская обл.;6087;4516;49;0;31;1
26.07.2020;Ленинградская обл.;5669;4451;56;0;43;0
26.07.2020;Липецкая обл.;4488;3548;21;0;14;0
26.07.2020;Магаданская обл.;1243;872;7;0;12;27
26.07.2020;Марий Эл;3675;3100;31;0;23;0
26.07.2020;Мордовия;4328;3237;33;0;33;24
26.07.2020;Москва;237947;174721;4398;9;683;306
26.07.2020;Московская обл.;62753;45231;1089;0;144;227
26.07.2020;Мурманская обл.;9469;5233;66;2;158;70
26.07.2020;Ненецкий АО;264;62;0;0;0;0
26.07.2020;Нижегородская обл.;22984;17647;365;3;177;26
26.07.2020;Новгородская обл.;3656;2299;70;0;17;1
26.07.2020;Новосибирская обл.;8826;6769;200;4;109;42
26.07.2020;Омская обл.;6184;3969;62;2;107;2
26.07.2020;Оренбургская обл.;6374;4775;41;0;110;24
26.07.2020;Орловская обл.;5493;4146;87;0;25;5
26.07.2020;Пензенская обл.;6286;5415;79;1;42;13
26.07.2020;Пермский край;5502;4130;137;0;73;14
26.07.2020;Приморский край;6281;4730;70;2;111;93
26.07.2020;Псковская обл.;3582;2410;51;0;28;0
26.07.2020;Ростовская обл.;12270;9738;203;0;126;15
26.07.2020;Рязанская обл.;6155;5784;27;0;29;15
26.07.2020;Самарская обл.;6660;4442;80;1;41;10
26.07.2020;Санкт-Петербург;30635;22968;1945;9;175;79
26.07.2020;Саратовская обл.;8920;5250;55;0;97;30
26.07.2020;Саха (Якутия);5521;5232;50;2;47;60
26.07.2020;Сахалинская обл.;2235;788;0;0;50;17
26.07.2020;Свердловская обл.;19473;14358;236;5;241;126
26.07.2020;Севастополь;335;251;6;0;3;2
26.07.2020;Северная Осетия;4465;3921;67;0;17;8
26.07.2020;Смоленская обл.;5553;3635;93;0;19;41
26.07.2020;Ставропольский край;7678;4965;145;3;109;28
26.07.2020;Тамбовская обл.;5805;4602;30;0;39;9
26.07.2020;Татарстан;5436;4410;21;0;32;0
26.07.2020;Тверская обл.;4451;3797;130;2;28;0
26.07.2020;Томская обл.;3872;2348;30;1;51;65
26.07.2020;Тульская обл.;8165;6722;213;4;35;37
26.07.2020;Тыва;5956;3608;47;0;32;59
26.07.2020;Тюменская обл.;5389;3910;25;1;98;59
26.07.2020;Удмуртия;2254;1725;23;0;25;8
26.07.2020;Ульяновская обл.;8569;5925;65;0;108;11
26.07.2020;Хабаровский край;6973;4101;52;0;122;128
26.07.2020;Хакасия;2749;2282;30;0;19;8
26.07.2020;ХМАО – Югра;15442;11255;124;4;192;232
26.07.2020;Челябинская обл.;10584;6157;90;0;131;27
26.07.2020;Чечня;2000;1328;31;0;15;0
26.07.2020;Чувашия;6529;3562;51;0;45;46
26.07.2020;Чукотский АО;151;144;1;0;0;0
26.07.2020;Ямало-Ненецкий АО;10414;6134;73;1;125;223
26.07.2020;Ярославская обл.;5835;5177;25;0;38;9
27.07.2020;Адыгея;2604;2032;20;0;36;9
27.07.2020;Алтай;1462;985;1;0;25;17
27.07.2020;Алтайский край;8665;6524;64;0;134;100
27.07.2020;Амурская обл.;2632;1805;47;0;32;32
27.07.2020;Архангельская обл.;8434;6761;152;0;69;14
27.07.2020;Астраханская обл.;4437;3435;44;1;32;6
27.07.2020;Башкортостан;6607;4861;21;0;36;31
27.07.2020;Белгородская обл.;5784;5491;46;0;39;9
27.07.2020;Брянская обл.;7245;5774;35;0;24;20
27.07.2020;Бурятия;3934;3088;37;0;32;33
27.07.2020;Владимирская обл.;5490;5113;125;1;28;2
27.07.2020;Волгоградская обл.;8778;5063;59;1;89;9
27.07.2020;Вологодская обл.;2297;1882;21;1;26;16
27.07.2020;Воронежская обл.;10803;8444;78;0;89;12
27.07.2020;Дагестан;9103;8029;442;3;41;58
27.07.2020;Еврейская АО;523;446;8;0;3;0
27.07.2020;Забайкальский край;4038;3516;47;0;12;5
27.07.2020;Ивановская обл.;6330;4693;86;3;27;3
27.07.2020;Ингушетия;3605;2817;73;0;27;3
27.07.2020;Иркутская обл.;12813;7503;154;4;165;80
27.07.2020;Кабардино-Балкария;5916;5437;66;0;16;22
27.07.2020;Калининградская обл.;2805;2308;43;0;15;0
27.07.2020;Калмыкия;2510;1759;37;0;15;87
27.07.2020;Калужская обл.;7111;5746;56;0;21;9
27.07.2020;Камчатский край;3270;2765;42;0;30;102
27.07.2020;Карачаево-Черкессия;4397;2953;20;0;19;72
27.07.2020;Карелия;2170;1261;4;0;19;0
27.07.2020;Кемеровская обл.;3260;2017;16;0;67;47
27.07.2020;Кировская обл.;4570;4400;65;2;59;2
27.07.2020;Коми;5144;3316;41;0;44;5
27.07.2020;Костромская обл.;2137;1453;26;0;18;3
27.07.2020;Краснодарский край;7880;6724;104;1;96;23
27.07.2020;Красноярский край;12581;11038;305;0;162;188
27.07.2020;Крым;1104;827;14;0;27;0
27.07.2020;Курганская обл.;2091;1254;7;0;36;31
27.07.2020;Курская обл.;6116;4517;49;0;29;1
27.07.2020;Ленинградская обл.;5710;4451;56;0;41;0
27.07.2020;Липецкая обл.;4499;3548;21;0;11;0
27.07.2020;Магаданская обл.;1263;882;7;0;20;10
27.07.2020;Марий Эл;3697;3101;31;0;22;1
27.07.2020;Мордовия;4360;3270;33;0;32;33
27.07.2020;Москва;238641;174985;4411;13;694;264
27.07.2020;Московская обл.;62892;45535;1098;9;139;304
27.07.2020;Мурманская обл.;9627;5275;68;2;158;42
27.07.2020;Ненецкий АО;264;62;0;0;0;0
27.07.2020;Нижегородская обл.;23172;17689;368;3;188;42
27.07.2020;Новгородская обл.;3672;2299;70;0;16;0
27.07.2020;Новосибирская обл.;8930;6827;206;6;104;58
27.07.2020;Омская обл.;6298;3972;62;0;114;3
27.07.2020;Оренбургская обл.;6485;4798;41;0;111;23
27.07.2020;Орловская обл.;5523;4146;87;0;30;0
27.07.2020;Пензенская обл.;6324;5418;80;1;38;3
27.07.2020;Пермский край;5578;4143;139;2;76;13
27.07.2020;Приморский край;6390;4821;70;0;109;91
27.07.2020;Псковская обл.;3618;2410;52;1;36;0
27.07.2020;Ростовская обл.;12405;9802;205;2;135;64
27.07.2020;Рязанская обл.;6183;5788;27;0;28;4
27.07.2020;Самарская обл.;6697;4461;81;1;37;19
27.07.2020;Санкт-Петербург;30807;23043;1955;10;172;75
27.07.2020;Саратовская обл.;9015;5270;55;0;95;20
27.07.2020;Саха (Якутия);5565;5253;50;0;44;21
27.07.2020;Сахалинская обл.;2294;822;0;0;59;34
27.07.2020;Свердловская обл.;19725;14502;240;4;252;144
27.07.2020;Севастополь;336;253;6;0;1;2
27.07.2020;Северная Осетия;4483;3924;67;0;18;3
27.07.2020;Смоленская обл.;5571;3679;93;0;18;44
27.07.2020;Ставропольский край;7770;4995;145;0;92;30
27.07.2020;Тамбовская обл.;5842;4609;30;0;37;7
27.07.2020;Татарстан;5469;4412;22;1;33;2
27.07.2020;Тверская обл.;4478;3797;132;2;27;0
27.07.2020;Томская обл.;3926;2413;30;0;54;65
27.07.2020;Тульская обл.;8198;6757;216;3;33;35
27.07.2020;Тыва;5988;3676;49;2;32;68
27.07.2020;Тюменская обл.;5484;3943;25;0;95;33
27.07.2020;Удмуртия;2279;1742;23;0;25;17
27.07.2020;Ульяновская обл.;8671;5933;66;1;102;8
27.07.2020;Хабаровский край;7091;4246;53;1;118;145
27.07.2020;Хакасия;2769;2294;30;0;20;12
27.07.2020;ХМАО – Югра;15630;11383;128;4;188;128
27.07.2020;Челябинская обл.;10712;6160;90;0;128;3
27.07.2020;Чечня;2010;1335;31;0;10;7
27.07.2020;Чувашия;6567;3589;51;0;38;27
27.07.2020;Чукотский АО;152;146;1;0;1;2
27.07.2020;Ямало-Ненецкий АО;10537;6248;73;0;123;114
27.07.2020;Ярославская обл.;5877;5185;25;0;42;8
28.07.2020;Адыгея;2642;2043;20;0;38;11
28.07.2020;Алтай;1476;1009;1;0;14;24
28.07.2020;Алтайский край;8786;6779;64;0;121;255
28.07.2020;Амурская обл.;2660;1866;47;0;28;61
28.07.2020;Архангельская обл.;8497;6973;166;14;63;212
28.07.2020;Астраханская обл.;4473;3488;45;1;36;53
28.07.2020;Башкортостан;6640;4964;21;0;33;103
28.07.2020;Белгородская обл.;5829;5507;46;0;45;16
28.07.2020;Брянская обл.;7272;5790;35;0;27;16
28.07.2020;Бурятия;3969;3142;39;2;35;54
28.07.2020;Владимирская обл.;5516;5126;128;3;26;13
28.07.2020;Волгоградская обл.;8870;5210;61;2;92;147
28.07.2020;Вологодская обл.;2324;1901;21;0;27;19
28.07.2020;Воронежская обл.;10890;8587;79;1;87;143
28.07.2020;Дагестан;9143;8051;442;0;40;22
28.07.2020;Еврейская АО;525;450;8;0;2;4
28.07.2020;Забайкальский край;4050;3603;47;0;12;87
28.07.2020;Ивановская обл.;6352;4753;88;2;22;60
28.07.2020;Ингушетия;3620;2860;73;0;15;43
28.07.2020;Иркутская обл.;12975;7953;164;10;162;450
28.07.2020;Кабардино-Балкария;5931;5457;68;2;15;20
28.07.2020;Калининградская обл.;2821;2323;43;0;16;15
28.07.2020;Калмыкия;2512;1785;37;0;2;26
28.07.2020;Калужская обл.;7133;5822;56;0;22;76
28.07.2020;Камчатский край;3289;2879;42;0;19;114
28.07.2020;Карачаево-Черкессия;4415;3079;20;0;18;126
28.07.2020;Карелия;2179;1298;4;0;9;37
28.07.2020;Кемеровская обл.;3329;2131;16;0;69;114
28.07.2020;Кировская обл.;4617;4423;68;3;47;23
28.07.2020;Коми;5185;3599;45;4;41;283
28.07.2020;Костромская обл.;2154;1466;26;0;17;13
28.07.2020;Краснодарский край;7975;6811;106;2;95;87
28.07.2020;Красноярский край;12734;11433;311;6;153;395
28.07.2020;Крым;1116;843;15;1;12;16
28.07.2020;Курганская обл.;2126;1353;9;2;35;99
28.07.2020;Курская обл.;6137;4619;49;0;21;102
28.07.2020;Ленинградская обл.;5757;4469;56;0;47;18
28.07.2020;Липецкая обл.;4510;3558;22;1;11;10
28.07.2020;Магаданская обл.;1269;912;10;3;6;30
28.07.2020;Марий Эл;3716;3138;31;0;19;37
28.07.2020;Мордовия;4392;3309;34;1;32;39
28.07.2020;Москва;239315;175812;4421;10;674;827
28.07.2020;Московская обл.;63018;45787;1100;2;126;252
28.07.2020;Мурманская обл.;9791;5477;68;0;164;202
28.07.2020;Ненецкий АО;265;72;0;0;1;10
28.07.2020;Нижегородская обл.;23335;18031;374;6;163;342
28.07.2020;Новгородская обл.;3690;2324;70;0;18;25
28.07.2020;Новосибирская обл.;9033;7010;211;5;103;183
28.07.2020;Омская обл.;6413;4003;62;0;115;31
28.07.2020;Оренбургская обл.;6594;4931;44;3;109;133
28.07.2020;Орловская обл.;5552;4185;88;1;29;39
28.07.2020;Пензенская обл.;6364;5437;81;1;40;19
28.07.2020;Пермский край;5651;4158;141;2;73;15
28.07.2020;Приморский край;6500;4953;74;4;110;132
28.07.2020;Псковская обл.;3633;2444;52;0;15;34
28.07.2020;Ростовская обл.;12538;9980;210;5;133;178
28.07.2020;Рязанская обл.;6213;5803;28;1;30;15
28.07.2020;Самарская обл.;6729;4653;81;0;32;192
28.07.2020;Санкт-Петербург;30975;23124;1978;23;168;81
28.07.2020;Саратовская обл.;9111;5369;56;1;96;99
28.07.2020;Саха (Якутия);5614;5276;50;0;49;23
28.07.2020;Сахалинская обл.;2362;893;0;0;68;71
28.07.2020;Свердловская обл.;19934;15011;243;3;209;509
28.07.2020;Севастополь;339;265;6;0;3;12
28.07.2020;Северная Осетия;4501;3955;67;0;18;31
28.07.2020;Смоленская обл.;5589;3781;94;1;18;102
28.07.2020;Ставропольский край;7880;5107;148;3;110;112
28.07.2020;Тамбовская обл.;5878;4712;30;0;36;103
28.07.2020;Татарстан;5501;4436;22;0;32;24
28.07.2020;Тверская обл.;4505;3797;134;2;27;0
28.07.2020;Томская обл.;3979;2484;31;1;53;71
28.07.2020;Тульская обл.;8230;6794;220;4;32;37
28.07.2020;Тыва;6018;3814;50;1;30;138
28.07.2020;Тюменская обл.;5576;4123;25;0;92;180
28.07.2020;Удмуртия;2303;1768;23;0;24;26
28.07.2020;Ульяновская обл.;8781;6037;72;6;110;104
28.07.2020;Хабаровский край;7192;4361;55;2;101;115
28.07.2020;Хакасия;2786;2342;31;1;17;48
28.07.2020;ХМАО – Югра;15817;11687;128;0;187;304
28.07.2020;Челябинская обл.;10836;6257;91;1;124;97
28.07.2020;Чечня;2018;1343;31;0;8;8
28.07.2020;Чувашия;6609;3616;51;0;42;27
28.07.2020;Чукотский АО;152;146;1;0;0;0
28.07.2020;Ямало-Ненецкий АО;10673;6663;74;1;136;415
28.07.2020;Ярославская обл.;5916;5234;25;0;39;49
29.07.2020;Адыгея;2679;2070;20;0;37;27
29.07.2020;Алтай;1498;1049;2;1;22;40
29.07.2020;Алтайский край;8893;6950;66;2;107;171
29.07.2020;Амурская обл.;2689;1907;47;0;29;41
29.07.2020;Архангельская обл.;8565;7083;169;3;68;110
29.07.2020;Астраханская обл.;4503;3553;46;1;30;65
29.07.2020;Башкортостан;6675;5019;21;0;35;55
29.07.2020;Белгородская обл.;5871;5518;46;0;42;11
29.07.2020;Брянская обл.;7305;5823;35;0;33;33
29.07.2020;Бурятия;4007;3200;39;0;38;58
29.07.2020;Владимирская обл.;5541;5137;132;4;25;11
29.07.2020;Волгоградская обл.;8958;5314;61;0;88;104
29.07.2020;Вологодская обл.;2351;1948;24;3;27;47
29.07.2020;Воронежская обл.;10976;8768;80;1;86;181
29.07.2020;Дагестан;9183;8111;444;2;40;60
29.07.2020;Еврейская АО;529;455;8;0;4;5
29.07.2020;Забайкальский край;4059;3645;47;0;9;42
29.07.2020;Ивановская обл.;6377;4906;90;2;25;153
29.07.2020;Ингушетия;3644;2900;73;0;24;40
29.07.2020;Иркутская обл.;13134;8151;167;3;159;198
29.07.2020;Кабардино-Балкария;5946;5478;70;2;15;21
29.07.2020;Калининградская обл.;2835;2334;45;2;14;11
29.07.2020;Калмыкия;2561;1820;37;0;49;35
29.07.2020;Калужская обл.;7155;5866;56;0;22;44
29.07.2020;Камчатский край;3314;2960;42;0;25;81
29.07.2020;Карачаево-Черкессия;4423;3081;21;1;8;2
29.07.2020;Карелия;2211;1328;11;7;32;30
29.07.2020;Кемеровская обл.;3408;2206;18;2;79;75
29.07.2020;Кировская обл.;4665;4432;68;0;48;9
29.07.2020;Коми;5221;3820;48;3;36;221
29.07.2020;Костромская обл.;2166;1484;26;0;12;18
29.07.2020;Краснодарский край;8072;6918;108;2;97;107
29.07.2020;Красноярский край;12859;11553;318;7;125;120
29.07.2020;Крым;1139;861;15;0;23;18
29.07.2020;Курганская обл.;2163;1459;9;0;37;106
29.07.2020;Курская обл.;6162;4655;49;0;25;36
29.07.2020;Ленинградская обл.;5797;4495;56;0;40;26
29.07.2020;Липецкая обл.;4522;3568;22;0;12;10
29.07.2020;Магаданская обл.;1278;917;10;0;9;5
29.07.2020;Марий Эл;3734;3176;33;2;18;38
29.07.2020;Мордовия;4424;3348;34;0;32;39
29.07.2020;Москва;239986;176437;4434;13;671;625
29.07.2020;Московская обл.;63155;46048;1102;2;137;261
29.07.2020;Мурманская обл.;9947;5697;71;3;156;220
29.07.2020;Ненецкий АО;268;82;0;0;3;10
29.07.2020;Нижегородская обл.;23489;18567;377;3;154;536
29.07.2020;Новгородская обл.;3710;2355;70;0;20;31
29.07.2020;Новосибирская обл.;9140;7222;218;7;107;212
29.07.2020;Омская обл.;6524;4042;64;2;111;39
29.07.2020;Оренбургская обл.;6702;5117;44;0;108;186
29.07.2020;Орловская обл.;5582;4257;89;1;30;72
29.07.2020;Пензенская обл.;6409;5475;81;0;45;38
29.07.2020;Пермский край;5722;4211;150;9;71;53
29.07.2020;Приморский край;6608;5100;77;3;108;147
29.07.2020;Псковская обл.;3646;2487;53;1;13;43
29.07.2020;Ростовская обл.;12674;10139;215;5;136;159
29.07.2020;Рязанская обл.;6240;5820;28;0;27;17
29.07.2020;Самарская обл.;6761;4733;85;4;32;80
29.07.2020;Санкт-Петербург;31140;23199;2001;23;165;75
29.07.2020;Саратовская обл.;9209;5469;57;1;98;100
29.07.2020;Саха (Якутия);5671;5294;54;4;57;18
29.07.2020;Сахалинская обл.;2431;932;0;0;69;39
29.07.2020;Свердловская обл.;20157;15635;251;8;223;624
29.07.2020;Севастополь;342;268;8;2;3;3
29.07.2020;Северная Осетия;4517;3990;67;0;16;35
29.07.2020;Смоленская обл.;5609;3895;94;0;20;114
29.07.2020;Ставропольский край;7999;5254;151;3;119;147
29.07.2020;Тамбовская обл.;5926;4768;30;0;48;56
29.07.2020;Татарстан;5534;4472;22;0;33;36
29.07.2020;Тверская обл.;4534;3810;137;3;29;13
29.07.2020;Томская обл.;4040;2544;33;2;61;60
29.07.2020;Тульская обл.;8261;6830;226;6;31;36
29.07.2020;Тыва;6048;3907;55;5;30;93
29.07.2020;Тюменская обл.;5666;4265;25;0;90;142
29.07.2020;Удмуртия;2323;1859;24;1;20;91
29.07.2020;Ульяновская обл.;8885;6172;72;0;104;135
29.07.2020;Хабаровский край;7312;4473;57;2;120;112
29.07.2020;Хакасия;2802;2392;31;0;16;50
29.07.2020;ХМАО – Югра;15990;11998;128;0;173;311
29.07.2020;Челябинская обл.;10961;6318;92;1;125;61
29.07.2020;Чечня;2030;1348;32;1;12;5
29.07.2020;Чувашия;6653;3647;51;0;44;31
29.07.2020;Чукотский АО;152;148;1;0;0;2
29.07.2020;Ямало-Ненецкий АО;10788;7122;76;2;115;459
29.07.2020;Ярославская обл.;5955;5269;27;2;39;35
30.07.2020;Адыгея;2714;2081;20;0;35;11
30.07.2020;Алтай;1529;1079;3;1;31;30
30.07.2020;Алтайский край;8998;7176;66;0;105;226
30.07.2020;Амурская обл.;2724;1945;47;0;35;38
30.07.2020;Архангельская обл.;8641;7229;169;0;76;146
30.07.2020;Астраханская обл.;4538;3599;47;1;35;46
30.07.2020;Башкортостан;6711;5108;22;1;36;89
30.07.2020;Белгородская обл.;5910;5528;47;1;39;10
30.07.2020;Брянская обл.;7340;5863;35;0;35;40
30.07.2020;Бурятия;4046;3278;39;0;39;78
30.07.2020;Владимирская обл.;5563;5152;136;4;22;15
30.07.2020;Волгоградская обл.;9052;5448;61;0;94;134
30.07.2020;Вологодская обл.;2378;1960;24;0;27;12
30.07.2020;Воронежская обл.;11065;8976;80;0;89;208
30.07.2020;Дагестан;9223;8174;445;1;40;63
30.07.2020;Еврейская АО;532;455;8;0;3;0
30.07.2020;Забайкальский край;4070;3674;47;0;11;29
30.07.2020;Ивановская обл.;6401;4990;91;1;24;84
30.07.2020;Ингушетия;3665;2917;73;0;21;17
30.07.2020;Иркутская обл.;13282;8370;171;4;148;219
30.07.2020;Кабардино-Балкария;5962;5501;70;0;16;23
30.07.2020;Калининградская обл.;2854;2346;45;0;19;12
30.07.2020;Калмыкия;2589;1883;38;1;28;63
30.07.2020;Калужская обл.;7179;5902;56;0;24;36
30.07.2020;Камчатский край;3336;2971;42;0;22;11
30.07.2020;Карачаево-Черкессия;4433;3132;21;0;10;51
30.07.2020;Карелия;2245;1369;12;1;34;41
30.07.2020;Кемеровская обл.;3481;2328;18;0;73;122
30.07.2020;Кировская обл.;4723;4458;69;1;58;26
30.07.2020;Коми;5259;3918;50;2;38;98
30.07.2020;Костромская обл.;2175;1621;26;0;9;137
30.07.2020;Краснодарский край;8170;7000;110;2;98;82
30.07.2020;Красноярский край;13000;11626;325;7;141;73
30.07.2020;Крым;1163;897;15;0;24;36
30.07.2020;Курганская обл.;2199;1543;9;0;36;84
30.07.2020;Курская обл.;6189;4701;49;0;27;46
30.07.2020;Ленинградская обл.;5837;4513;56;0;40;18
30.07.2020;Липецкая обл.;4536;3632;22;0;14;64
30.07.2020;Магаданская обл.;1298;948;12;2;20;31
30.07.2020;Марий Эл;3752;3199;33;0;18;23
30.07.2020;Мордовия;4457;3389;34;0;33;41
30.07.2020;Москва;240664;177908;4446;12;678;1471
30.07.2020;Московская обл.;63299;46365;1105;3;144;317
30.07.2020;Мурманская обл.;10093;5943;74;3;146;246
30.07.2020;Ненецкий АО;273;82;0;0;5;0
30.07.2020;Нижегородская обл.;23647;19078;379;2;158;511
30.07.2020;Новгородская обл.;3729;2482;71;1;19;127
30.07.2020;Новосибирская обл.;9241;7425;223;5;101;203
30.07.2020;Омская обл.;6643;4176;68;4;119;134
30.07.2020;Оренбургская обл.;6809;5273;46;2;107;156
30.07.2020;Орловская обл.;5614;4295;89;0;32;38
30.07.2020;Пензенская обл.;6452;5506;81;0;43;31
30.07.2020;Пермский край;5794;4226;150;0;72;15
30.07.2020;Приморский край;6712;5169;79;2;104;69
30.07.2020;Псковская обл.;3686;2529;53;0;40;42
30.07.2020;Ростовская обл.;12808;10285;219;4;134;146
30.07.2020;Рязанская обл.;6266;5833;29;1;26;13
30.07.2020;Самарская обл.;6797;4848;87;2;36;115
30.07.2020;Санкт-Петербург;31302;23292;2023;22;162;93
30.07.2020;Саратовская обл.;9308;5547;58;1;99;78
30.07.2020;Саха (Якутия);5727;5317;57;3;56;23
30.07.2020;Сахалинская обл.;2498;970;0;0;67;38
30.07.2020;Свердловская обл.;20372;16375;264;13;215;740
30.07.2020;Севастополь;343;276;9;1;1;8
30.07.2020;Северная Осетия;4531;4021;67;0;14;31
30.07.2020;Смоленская обл.;5633;4003;97;3;24;108
30.07.2020;Ставропольский край;8109;5377;154;3;110;123
30.07.2020;Тамбовская обл.;5959;4790;30;0;33;22
30.07.2020;Татарстан;5569;4499;22;0;35;27
30.07.2020;Тверская обл.;4567;3821;140;3;33;11
30.07.2020;Томская обл.;4091;2593;34;1;51;49
30.07.2020;Тульская обл.;8293;6870;229;3;32;40
30.07.2020;Тыва;6080;4010;55;0;32;103
30.07.2020;Тюменская обл.;5755;4372;25;0;89;107
30.07.2020;Удмуртия;2341;1898;24;0;18;39
30.07.2020;Ульяновская обл.;8995;6273;73;1;110;101
30.07.2020;Хабаровский край;7428;4603;58;1;116;130
30.07.2020;Хакасия;2818;2444;32;1;16;52
30.07.2020;ХМАО – Югра;16162;12452;128;0;172;454
30.07.2020;Челябинская обл.;11080;6435;92;0;119;117
30.07.2020;Чечня;2046;1357;32;0;16;9
30.07.2020;Чувашия;6694;3680;51;0;41;33
30.07.2020;Чукотский АО;152;148;1;0;0;0
30.07.2020;Ямало-Ненецкий АО;10904;7631;77;1;116;509
30.07.2020;Ярославская обл.;5996;5299;28;1;41;30
31.07.2020;Адыгея;2747;2112;20;0;33;31
31.07.2020;Алтай;1551;1127;5;2;22;48
31.07.2020;Алтайский край;9109;7193;66;0;111;17
31.07.2020;Амурская обл.;2752;1986;47;0;28;41
31.07.2020;Архангельская обл.;8710;7622;182;13;69;393
31.07.2020;Астраханская обл.;4569;3627;47;0;31;28
31.07.2020;Башкортостан;6745;5173;22;0;34;65
31.07.2020;Белгородская обл.;5952;5547;47;0;42;19
31.07.2020;Брянская обл.;7370;5919;35;0;30;56
31.07.2020;Бурятия;4081;3315;40;1;35;37
31.07.2020;Владимирская обл.;5586;5163;139;3;23;11
31.07.2020;Волгоградская обл.;9142;5565;62;1;90;117
31.07.2020;Вологодская обл.;2406;1968;25;1;28;8
31.07.2020;Воронежская обл.;11153;9118;82;2;88;142
31.07.2020;Дагестан;9266;8229;445;0;43;55
31.07.2020;Еврейская АО;534;470;8;0;2;15
31.07.2020;Забайкальский край;4081;3699;47;0;11;25
31.07.2020;Ивановская обл.;6426;5052;94;3;25;62
31.07.2020;Ингушетия;3688;2965;73;0;23;48
31.07.2020;Иркутская обл.;13422;8599;174;3;140;229
31.07.2020;Кабардино-Балкария;5977;5520;70;0;15;19
31.07.2020;Калининградская обл.;2875;2361;45;0;21;15
31.07.2020;Калмыкия;2621;1945;38;0;32;62
31.07.2020;Калужская обл.;7204;5944;56;0;25;42
31.07.2020;Камчатский край;3362;2987;42;0;26;16
31.07.2020;Карачаево-Черкессия;4442;3170;23;2;9;38
31.07.2020;Карелия;2275;1390;12;0;30;21
31.07.2020;Кемеровская обл.;3555;2438;18;0;74;110
31.07.2020;Кировская обл.;4789;4469;69;0;66;11
31.07.2020;Коми;5303;4023;57;7;44;105
31.07.2020;Костромская обл.;2206;1677;26;0;31;56
31.07.2020;Краснодарский край;8266;7131;113;3;96;131
31.07.2020;Красноярский край;13145;11710;331;6;145;84
31.07.2020;Крым;1176;912;15;0;13;15
31.07.2020;Курганская обл.;2234;1619;9;0;35;76
31.07.2020;Курская обл.;6215;4786;50;1;26;85
31.07.2020;Ленинградская обл.;5876;4529;56;0;39;16
31.07.2020;Липецкая обл.;4550;3647;22;0;14;15
31.07.2020;Магаданская обл.;1317;966;13;1;19;18
31.07.2020;Марий Эл;3770;3213;34;1;18;14
